subscription_id,customer_id,subscription_status,contract_start_date,contract_end_date,inspection_fee_end_date,cancel_at,cancel_at_date,cancel_at_period_end,schedule_id,schedule_status,schedule_end_behavior,schedule_phase_count,schedule_last_phase_end,schedule_phases,all_schedule_phase_items_same,all_phase_business_settings_same,phase_business_differences,action,safe_to_apply,reason,error
sub_1SSjKeE2kujhweZxsDykNwjI,cus_TPYRFRmXhyrfuS,active,2025-11-12,2075-11-12,2028-11-12,1857614870,2028-11-12,False,sub_sched_1SSjKeE2kujhweZx79BPb0P5,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8jE2kujhweZx24Szq7Uf"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSjDzE2kujhweZxe2lWcwMe,cus_TPYKVYmkTXdCn3,active,2025-11-12,2075-11-12,2028-11-12,1857614871,2028-11-12,False,sub_sched_1SSjDzE2kujhweZxsEJW1ZPG,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8lE2kujhweZxBWN4elcE"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSiubE2kujhweZxLSyTLSgh,cus_TPY0h2a9VDc3Nq,active,2025-11-12,2075-11-12,2028-11-12,1857614873,2028-11-12,False,sub_sched_1SSiubE2kujhweZxSG1ahP3i,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8nE2kujhweZxa93U2oXV"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSinKE2kujhweZxbpJo2lgb,cus_TPXs2AwxBgruYf,active,2025-11-12,2075-11-12,2028-11-12,1857614875,2028-11-12,False,sub_sched_1SSinKE2kujhweZxDbRH324u,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8oE2kujhweZx0uVHUDTa"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSihEE2kujhweZxm9bDm9Xg,cus_TPXmhFgZ4Q16Av,active,2025-11-12,2075-11-12,2028-11-12,1857614877,2028-11-12,False,sub_sched_1SSihEE2kujhweZx75o1ndxP,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8qE2kujhweZx1zjIpMy5"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSibgE2kujhweZx9DveCuJN,cus_TPXgcYHbFljTGf,active,2025-11-12,2075-11-12,2028-11-12,1857614878,2028-11-12,False,sub_sched_1SSibgE2kujhweZxYP7ZHVRr,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8sE2kujhweZxH3laUxwn"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSiVEE2kujhweZxpABhYVCv,cus_TPXZaslMOsOalr,active,2025-11-12,2075-11-12,2028-11-12,1857614880,2028-11-12,False,sub_sched_1SSiVEE2kujhweZxMsDZviMQ,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8uE2kujhweZxfx0wMXaW"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SShtpE2kujhweZxgLBuqGhB,cus_TPWxKkKaYMyRi5,active,2025-11-12,2075-11-12,2028-11-12,1857614882,2028-11-12,False,sub_sched_1SShtpE2kujhweZxZ0MPhX1E,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8wE2kujhweZxbIljWaid"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SShEME2kujhweZxtH869NCa,cus_TPWGSmWqgbdSqb,active,2025-11-12,2075-11-12,2028-11-12,1857614883,2028-11-12,False,sub_sched_1SShELE2kujhweZxEjYv0SrU,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8xE2kujhweZx0F0vGITj"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SSh70E2kujhweZxcAWtzE4w,cus_TPW8NqOtY9NNhY,active,2025-11-12,2075-11-12,2028-11-12,1857614885,2028-11-12,False,sub_sched_1SSh70E2kujhweZxAS4myjtq,active,cancel,1,2028-11-12,"[{""end_date"": ""2028-11-12"", ""items"": [{""price_id"": ""price_1TdN8zE2kujhweZxrbtTwvMq"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SQBiKE2kujhweZxjdKUUvSo,cus_TMvZYfBtLhexms,active,2025-11-05,2075-11-05,2028-11-05,1857010087,2028-11-05,False,sub_sched_1SQBiJE2kujhweZxGFDFmNI2,active,cancel,1,2028-11-05,"[{""end_date"": ""2028-11-05"", ""items"": [{""price_id"": ""price_1TdN91E2kujhweZxJlBU60K9"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SIAbCE2kujhweZxJXxGC5FA,cus_TEdsRYAKSJl52l,active,2025-10-14,2075-10-14,2028-10-14,1855109289,2028-10-14,False,sub_sched_1SIAbCE2kujhweZxMLNCbsmN,active,cancel,1,2028-10-14,"[{""end_date"": ""2028-10-14"", ""items"": [{""price_id"": ""price_1TdN92E2kujhweZxHSi21RkE"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SIAQgE2kujhweZxMrAtdKp9,cus_TEdh8xkSsMqYLI,active,2025-10-14,2075-10-14,2028-10-14,1855109290,2028-10-14,False,sub_sched_1SIAQgE2kujhweZxhhgAkarf,active,cancel,1,2028-10-14,"[{""end_date"": ""2028-10-14"", ""items"": [{""price_id"": ""price_1TdN94E2kujhweZxYPz6v7p5"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SIAK4E2kujhweZxCALLXwSN,cus_TEdbdGlf1qYaQg,active,2025-10-14,2075-10-14,2028-10-14,1854072000,2028-10-02,False,sub_sched_1SIAK4E2kujhweZxmMd7d7Ki,active,cancel,1,2028-10-02,"[{""end_date"": ""2028-10-02"", ""items"": [{""price_id"": ""price_1TdN96E2kujhweZxqSlKThcK"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SFGzhE2kujhweZxYcJoEjnZ,cus_TBeHeAIg8rxkf2,active,2025-10-06,2075-10-06,2028-10-06,1854418094,2028-10-06,False,sub_sched_1SFGzhE2kujhweZxeQEBTIyn,active,cancel,1,2028-10-06,"[{""end_date"": ""2028-10-06"", ""items"": [{""price_id"": ""price_1TdN98E2kujhweZxOe6c00hd"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SFGtOE2kujhweZxHv5eufak,cus_TBeBaZJDBQnwRA,active,2025-10-06,2075-10-06,2028-10-06,1854418096,2028-10-06,False,sub_sched_1SFGtOE2kujhweZxQhsN2nek,active,cancel,1,2028-10-06,"[{""end_date"": ""2028-10-06"", ""items"": [{""price_id"": ""price_1TdN9AE2kujhweZxw800fb3Z"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SFGiVE2kujhweZx2lybzmin,cus_TBe0jT9tIw9UXR,active,2025-10-06,2075-10-06,2028-10-06,1854418098,2028-10-06,False,sub_sched_1SFGiVE2kujhweZx0UkguLUy,active,cancel,1,2028-10-06,"[{""end_date"": ""2028-10-06"", ""items"": [{""price_id"": ""price_1TdN9BE2kujhweZxD7OKvVQw"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SFGb2E2kujhweZx3d1Y8qD8,cus_TBdsVRZwT2wwdW,active,2025-10-06,2075-10-06,2028-10-06,1854418099,2028-10-06,False,sub_sched_1SFGb2E2kujhweZxPB4iovCQ,active,cancel,1,2028-10-06,"[{""end_date"": ""2028-10-06"", ""items"": [{""price_id"": ""price_1TdN9DE2kujhweZxyqlAo2JF"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SFGS4E2kujhweZxbi8qNr1a,cus_TBdjB25QSTzuSz,active,2025-10-06,2075-10-06,2028-10-06,1854459352,2028-10-06,False,sub_sched_1SFGS4E2kujhweZxH59pM2Cl,active,cancel,1,2028-10-06,"[{""end_date"": ""2028-10-06"", ""items"": [{""price_id"": ""price_1TdN9FE2kujhweZxLgtBK2cs"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-07-06""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SCiWbE2kujhweZxeFup2cza,cus_QPlkakagCgP1rI,active,2024-07-04,2074-07-04,2027-07-04,1814674103,2027-07-04,False,sub_sched_1SCiWbE2kujhweZxNXw4H16A,active,cancel,1,2027-07-04,"[{""end_date"": ""2027-07-04"", ""items"": [{""price_id"": ""price_1PahsjE2kujhweZxZUnm9a53"", ""quantity"": 1}, {""price_id"": ""price_1TdN9HE2kujhweZxMAeCaw8s"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SBljAE2kujhweZxUdW04JKn,cus_SLeIHZFtv8AOIg,active,2025-05-20,2075-05-20,2028-05-20,1842408505,2028-05-20,False,sub_sched_1SBljAE2kujhweZx2oFv7jOX,active,cancel,1,2028-05-20,"[{""end_date"": ""2028-05-20"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9IE2kujhweZxiF5ztkV2"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SAERbE2kujhweZxQ1e1qgl5,cus_T6RGOyvtfjoGhR,active,2025-09-22,2075-09-22,2028-09-22,1853208506,2028-09-22,False,sub_sched_1SAERaE2kujhweZxU6mkYr3w,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9KE2kujhweZxFxaJdXmI"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SAEDxE2kujhweZx7VmrjsrF,cus_T6R5Rfe42F55BE,active,2025-09-22,2075-09-22,2028-09-22,1853208508,2028-09-22,False,sub_sched_1SAEDxE2kujhweZxNNxPbkMb,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9LE2kujhweZxAx0utGVw"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADsNE2kujhweZxfd1hzSGa,cus_T6QjxyRyCcIPy5,active,2025-09-22,2075-09-22,2028-09-22,1853208509,2028-09-22,False,sub_sched_1SADsNE2kujhweZxhSsY95Zv,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9NE2kujhweZxNfuU91PM"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADjvE2kujhweZxbCfBe4vS,cus_T6QayZsqpyHv6V,active,2025-09-22,2075-09-22,2028-09-22,1853208511,2028-09-22,False,sub_sched_1SADjvE2kujhweZxwfortgsY,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9PE2kujhweZx9QrdEPgY"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADbpE2kujhweZx7Smz3agh,cus_T6QSn0aRlbZbir,active,2025-09-22,2075-09-22,2028-09-22,1853208513,2028-09-22,False,sub_sched_1SADbpE2kujhweZxgDPuhnBV,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9RE2kujhweZxTr6Z2PAL"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADUkE2kujhweZxi8A5EN2u,cus_T6QLv3rk2eRs9P,active,2025-09-22,2075-09-22,2028-09-22,1853208515,2028-09-22,False,sub_sched_1SADUkE2kujhweZxnJBEvO8e,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9SE2kujhweZx0SHq6Ydg"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADLnE2kujhweZxwaHx4gxV,cus_T6QBp7y3tleCOY,active,2025-09-22,2075-09-22,2028-09-22,1853208516,2028-09-22,False,sub_sched_1SADLnE2kujhweZxKokJR1Cc,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9UE2kujhweZxIHSVsnm7"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SAD5nE2kujhweZxB58MZrvR,cus_T6PvA5MOT08FZp,active,2025-09-22,2075-09-22,2028-09-22,1853208518,2028-09-22,False,sub_sched_1SAD5mE2kujhweZxd2xVqlhZ,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9WE2kujhweZxU2VWnZFA"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACvFE2kujhweZxENVPfHOg,cus_T6PkEeZuHjZfc3,active,2025-09-22,2075-09-22,2028-09-22,1853208520,2028-09-22,False,sub_sched_1SACvFE2kujhweZxW91pytq3,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9XE2kujhweZxLGCE7Ouf"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACg5E2kujhweZxwJGcil2j,cus_T6PUYXohbPlGfC,active,2025-09-22,2075-09-22,2028-09-22,1853208521,2028-09-22,False,sub_sched_1SACg5E2kujhweZxSgGP2KvR,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9ZE2kujhweZxMdJjtSX0"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACWKE2kujhweZxyHi6aCwU,cus_T6PK44wwdwf5jQ,active,2025-09-22,2075-09-22,2028-09-22,1853208523,2028-09-22,False,sub_sched_1SACWKE2kujhweZxbIeKdmmU,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9aE2kujhweZxjAZEn4yw"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S83KVE2kujhweZxbjXzesKt,cus_SM2934gPckz2ui,active,2025-05-21,2075-05-21,2028-05-21,1842494925,2028-05-21,False,sub_sched_1S83MnE2kujhweZxxzGbvbw0,active,cancel,1,2028-05-21,"[{""end_date"": ""2028-05-21"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9cE2kujhweZxMbsSgDnc"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-07-09""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S59WLE2kujhweZxoOeQwN1Q,cus_T1BrcSptuljD5n,active,2025-09-08,2075-09-08,2028-09-08,1851998926,2028-09-08,False,sub_sched_1S59WLE2kujhweZxEIIEpOHz,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9eE2kujhweZxvbSJw9le"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S59BFE2kujhweZxfXUOtZ3b,cus_T1BXGXC6iwPw6j,active,2025-09-08,2075-09-08,2028-09-08,1851998928,2028-09-08,False,sub_sched_1S59BFE2kujhweZxirgq2uWS,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9gE2kujhweZxjMO5WndN"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S58ogE2kujhweZxekYlMNNW,cus_T1BAoLgcIykSnO,active,2025-09-08,2075-09-08,2028-09-08,1851998930,2028-09-08,False,sub_sched_1S58ogE2kujhweZxjP0igyWn,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9hE2kujhweZxAIP4iJDm"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S58IoE2kujhweZxMSFdB2Tn,cus_T1Ad31saVtw0m5,active,2025-09-08,2075-09-08,2028-09-08,1851998931,2028-09-08,False,sub_sched_1S58IoE2kujhweZxGtxd5Ux2,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9jE2kujhweZxEIFahRol"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S57nYE2kujhweZxE468Uhp8,cus_T1A7V3rmoF9MnH,active,2025-09-08,2075-09-08,2028-09-08,1851998933,2028-09-08,False,sub_sched_1S57nYE2kujhweZxmqxi0yC7,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9lE2kujhweZxlV0QHg7S"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S57g9E2kujhweZxiIDLiSHZ,cus_T19zcpRAjahCWb,active,2025-09-08,2075-09-08,2028-09-08,1851998935,2028-09-08,False,sub_sched_1S57g9E2kujhweZxyLHR1k2B,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9nE2kujhweZxm0r49D7t"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0ll8E2kujhweZxYDzN65VA,cus_Swf5dxbyDlCNcD,active,2025-08-27,2075-08-27,2028-08-27,1850962138,2028-08-27,False,sub_sched_1S0ll8E2kujhweZxELUGwM3m,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9qE2kujhweZxYr53Z9Jo"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0le6E2kujhweZxn135yt8v,cus_SwexNPBP186vAu,active,2025-08-27,2075-08-27,2028-08-27,1850962139,2028-08-27,False,sub_sched_1S0le6E2kujhweZxLDVg3CYY,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9rE2kujhweZxnYQZM7ej"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
